src	tgt	voc	tok	model	bleu	low_conf_bleu	high_conf_bleu	chrf	low_conf_chrf	high_conf_chrf	chrf++	low_conf_chrf++	high_conf_chrf++	comet	low_conf_comet	high_conf_comet	norm_comet	enc_layers	dec_layers	embs	ffw	params	xPIES	PIES	REVx	REV	efficiency_score	enc/dec ratio	embs/ffw ratio	size_tag	layer sum	layer diff	embs/num_layers	embs/enc	embs/dec	lines	toks	toks/line	ffw/enc	ffw/dec
eng_wiki	ita_wiki	4000	bpe.nof	4_24_256_2048_2	3.217284898	3.206075785	3.228494011	26.13325131	26.09656771	26.16993491	22.96261029	22.9295578	22.99566279	0.2779620213	0.2777182121	0.2782058305	27.80230227	4	24	256	2048	45198336	7.574313718	1.729533592	0.07054817697	0.1212622345	-3.915627281	0.167	0.125	base	28	-20	9.143	64.000	10.667	50000	1723391	34.46782	512.000	85.333
eng	akk	4000	bpe.nof	8_8_512_1024_2	21.2476268	21.07566841	21.4195852	15.60335484	15.49050728	15.7162024	14.71712551	14.61524013	14.81901088	0.8833060554	0.8823502375	0.8842618732	88.33542798	8	8	512	1024	46153728	12.76568286	2.957936192	0.03281483474	0.08184188236	-4.758438957	1.000	0.500	base	16	0	32.000	64.000	64.000	45270	630535	13.92831898	128.000	128.000
deu	dsb	4000	bpe.nof	24_4_512_256_2	17.07081513	17.00640314	17.13522712	24.17414939	24.09871971	24.24957908	24.82022434	24.74700425	24.89344444	0.5280228485	0.5274257254	0.5286199715	52.77263558	24	4	512	256	45138944	8.184915813	1.867240219	0.06593726136	0.1173096252	-3.930847862	6.000	2.000	base	28	20	18.286	21.333	128.000	40195	1032701	25.69227516	10.667	64.000
eng	mni	4000	bpe.nof	12_12_512_256_2	18.93576407	18.7783226	19.09320553	43.92343003	43.78268503	44.06417503	40.34151964	40.19736381	40.48567547	0.6988233159	0.6982117577	0.699434874	69.83589424	12	12	512	256	48289792	4.596850218	1.099408493	0.1900683137	0.1925622206	-0.1124343997	1.000	2.000	base	24	0	21.333	42.667	42.667	21688	715548	32.99280708	21.333	21.333
eng	mni	4000	bpe.nof	12_6_512_1024_2	19.00800145	18.85389503	19.16210786	43.3774433	43.2394619	43.51542469	39.88334713	39.74158111	40.02511315	0.6933740401	0.692780445	0.6939676352	69.29137852	12	6	512	1024	48256000	4.653732812	1.112467595	0.1855022337	0.1903017595	-0.2191036468	2.000	0.500	base	18	6	28.444	42.667	85.333	21688	715548	32.99280708	85.333	170.667
deu	dsb	4000	bpe.nof	4_24_256_2048_2	12.22304003	12.17001162	12.27606845	24.02690033	23.95359984	24.10020082	23.60266474	23.53277108	23.67255839	0.4991002475	0.4985462767	0.4996542183	49.91520053	4	24	256	2048	45198336	8.238326258	1.881155512	0.06505084523	0.1164418618	-3.95637409	0.167	0.125	base	28	-20	9.143	64.000	10.667	40195	1032701	25.69227516	512.000	85.333
eng	mni	4000	bpe.nof	24_4_256_2048_2	14.59892084	14.45463299	14.74320868	34.64188064	34.5038192	34.77994209	31.63865691	31.49755858	31.77975524	0.6608695392	0.6602727398	0.6614663386	66.0811922	24	4	256	2048	39924736	5.505175328	1.152499092	0.1429991417	0.1836917201	-2.326103151	6.000	0.125	base	28	20	9.143	10.667	64.000	21688	715548	32.99280708	85.333	512.000
deu	dsb	4000	bpe.nof	24_2_512_512_2	16.82656825	16.75297346	16.90016303	24.89283578	24.8104322	24.97523936	25.26892214	25.18888045	25.34896384	0.5243680797	0.5237871739	0.5249489855	52.43042638	24	2	512	512	47226880	8.05716769	1.897207711	0.06682506494	0.1154566518	-3.613698825	12.000	1.000	base	26	22	19.692	21.333	256.000	40195	1032701	25.69227516	21.333	256.000
eng_wiki	ita_wiki	4000	bpe.nof	16_6_512_512_2	4.054929171	4.039210865	4.070647478	25.8943054	25.85829665	25.93031414	23.32289937	23.28979222	23.35600651	0.3750500483	0.3746671721	0.3754329246	37.52317782	16	6	512	512	45121536	7.640308535	1.742527375	0.06938187122	0.120357999	-3.972180804	2.667	1.000	base	22	10	23.273	32.000	85.333	50000	1723391	34.46782	32.000	85.333
eng	akk	4000	bpe.nof	8_12_512_256_2	20.21785614	20.04890764	20.38680465	14.53917363	14.43262046	14.6457268	13.80005731	13.70382313	13.89629149	0.8937396169	0.8929848258	0.8944944081	89.42735567	8	12	512	256	43027456	13.41479307	2.959415514	0.03056151045	0.0818009721	-5.3371767	0.667	2.000	base	20	-4	25.600	64.000	42.667	45270	630535	13.92831898	32.000	21.333
eng_wiki	ita_wiki	4000	bpe.nof	16_2_512_1024_2	3.762565479	3.748134436	3.776996523	25.1224293	25.08608651	25.15877209	22.56775172	22.53450303	22.60100041	0.3462343276	0.3458831056	0.3465855497	34.6384272	16	2	512	1024	44049408	7.818445085	1.753389669	0.06689667642	0.119612378	-4.233940885	8.000	0.500	base	18	14	28.444	32.000	256.000	50000	1723391	34.46782	64.000	512.000
eng	mni	4000	bpe.nof	24_2_512_512_2	16.97392778	16.82202048	17.12583508	40.52378032	40.38772371	40.65983694	37.13247616	36.99279123	37.27216108	0.6814789785	0.6809047723	0.6820531847	68.12711474	24	2	512	512	47226880	4.949334701	1.16541151	0.1654257877	0.1816564698	-0.793125731	12.000	1.000	base	26	22	19.692	21.333	256.000	21688	715548	32.99280708	21.333	256.000
eng_wiki	ita_wiki	4000	bpe.nof	16_12_256_2048_2	3.484883472	3.47194551	3.497821435	23.66955513	23.63902957	23.70008068	21.20664009	21.17835785	21.23492233	0.3684926052	0.3681107587	0.3688744517	36.87341248	16	12	256	2048	42034176	8.182587651	1.775875202	0.0622298859	0.1180978864	-4.762549086	1.333	0.125	base	28	4	9.143	16.000	21.333	50000	1723391	34.46782	128.000	170.667
eng	mni	4000	bpe.nof	24_4_512_256_2	15.5541074	15.41424458	15.69397021	38.64776486	38.51509104	38.78043868	35.35900858	35.22416195	35.4938552	0.6747462002	0.6741684879	0.6753239125	67.48577352	24	4	512	256	45138944	5.119659011	1.167957427	0.1574236332	0.1812604944	-1.221349356	6.000	2.000	base	28	20	18.286	21.333	128.000	21688	715548	32.99280708	10.667	64.000
deu	dsb	4000	bpe.nof	16_12_256_2048_2	16.12914571	16.06595121	16.19234021	21.50611832	21.4301334	21.58210324	22.40964715	22.33538592	22.48390837	0.5119526879	0.5113663756	0.5125390002	51.17585675	16	12	256	2048	42034176	9.005726026	1.954521749	0.05604042497	0.1120710221	-4.81915736	1.333	0.125	base	28	4	9.143	16.000	21.333	40195	1032701	25.69227516	128.000	170.667
eng_wiki	ita_wiki	4000	bpe.nof	24_4_512_256_2	3.63577804	3.622281131	3.64927495	25.1368613	25.10084556	25.17287703	22.51515051	22.48260229	22.54769872	0.3704587075	0.3700938796	0.3708235353	37.06491787	24	4	512	256	45138944	7.871443268	1.795727138	0.06535699185	0.1167923029	-4.128732576	6.000	2.000	base	28	20	18.286	21.333	128.000	50000	1723391	34.46782	10.667	64.000
deu	dsb	4000	bpe.nof	12_32_256_1024_2	10.83921017	10.80064677	10.87777356	19.87647742	19.81051084	19.94244399	19.93795109	19.87641296	19.99948921	0.4931283409	0.4925199463	0.4937367356	49.30720606	12	32	256	1024	45235200	9.961013641	2.275815732	0.04448178647	0.09624911504	-4.817527714	0.375	0.250	base	44	-20	5.818	21.333	8.000	40195	1032701	25.69227516	85.333	32.000
eng	akk	4000	bpe.nof	24_4_256_2048_2	21.95550093	21.77975738	22.13124448	12.80966165	12.71436104	12.90496226	12.48787124	12.40138158	12.57436089	0.8999478631	0.8992077801	0.9006879461	90.07579431	24	4	256	2048	39924736	14.88795191	3.116767413	0.025566678	0.07767120024	-6.16005381	6.000	0.125	base	28	20	9.143	10.667	64.000	45270	630535	13.92831898	85.333	512.000
eng_wiki	ita_wiki	4000	bpe.nof	6_24_256_2048_2	3.029688581	3.018546191	3.040830971	25.74752373	25.70873069	25.78631678	22.4424868	22.40886783	22.47610578	0.2772805236	0.2770339694	0.2775270779	27.73271815	6	24	256	2048	47828480	7.819347365	1.857595336	0.06471511205	0.1129024734	-3.776279318	0.250	0.125	base	30	-18	8.533	42.667	10.667	50000	1723391	34.46782	341.333	85.333
eng	akk	4000	bpe.nof	4_12_512_512_2	22.86848412	22.67430701	23.06266122	13.2141392	13.11179694	13.31648145	12.87987523	12.78633645	12.97341402	0.8895534461	0.8888200994	0.8902867929	89.05107564	4	12	512	512	41963520	14.64949642	3.175652941	0.02588492325	0.07623095796	-5.769964485	0.333	1.000	base	16	-8	32.000	128.000	42.667	45270	630535	13.92831898	128.000	42.667
eng	akk	4000	bpe.nof	8_8_256_4096_2	22.1602349	21.98527589	22.33519392	13.1031731	13.0045292	13.201817	12.7601142	12.67000203	12.85022638	0.8802214639	0.879253586	0.8811893419	88.00311783	8	8	256	4096	42008576	14.77831467	3.205984968	0.02542471155	0.07550973204	-5.788661092	1.000	0.063	base	16	0	16.000	32.000	32.000	45270	630535	13.92831898	512.000	512.000
deu	dsb	4000	bpe.nof	16_16_256_2048_2	16.62492694	16.56494493	16.68490895	20.95712044	20.89323743	21.02100345	22.16381687	22.10010879	22.22752495	0.5132543389	0.5127208752	0.5137878026	51.31169095	16	16	256	2048	48349184	9.637960351	2.307052829	0.04626514913	0.09494591864	-4.296686948	1.000	0.125	base	32	0	8.000	16.000	16.000	40195	1032701	25.69227516	128.000	128.000
eng	mni	4000	bpe.nof	12_6_256_4096_2	17.57177679	17.41111994	17.73243364	38.61862308	38.47352737	38.76371879	35.53760176	35.38901275	35.68619076	0.6753152359	0.6747038509	0.675926621	67.52641571	12	6	256	4096	46212608	5.159782062	1.196640489	0.153534385	0.1769157425	-1.198914355	2.000	0.063	base	18	6	14.222	21.333	42.667	21688	715548	32.99280708	341.333	682.667
eng	akk	4000	bpe.nof	8_12_512_512_2	20.66936224	20.50041359	20.8383109	15.00666376	14.89989932	15.11342821	14.20954091	14.1126608	14.30642102	0.8985240616	0.8978491384	0.8991989848	89.8798356	8	12	512	512	48275456	13.45345293	3.216934607	0.02901903437	0.07525271584	-4.665745769	0.667	1.000	base	20	-4	25.600	64.000	42.667	45270	630535	13.92831898	64.000	42.667
eng_wiki	ita_wiki	4000	bpe.nof	24_4_256_2048_2	3.035052427	3.023422839	3.046682015	21.32611404	21.29755792	21.35467016	19.04518343	19.019035	19.07133186	0.3565739645	0.3562042556	0.3569436735	35.67025289	24	4	256	2048	39924736	8.942539943	1.872105529	0.05318666432	0.1120273963	-5.567148052	6.000	0.125	base	28	20	9.143	10.667	64.000	50000	1723391	34.46782	85.333	512.000
deu	dsb	4000	bpe.nof	16_2_256_4096_2	15.16159041	15.10990001	15.21328082	17.72167524	17.66112801	17.78222246	19.10121517	19.04121528	19.16121506	0.4946761812	0.4941825448	0.4951698177	49.46178666	16	2	256	4096	45157888	11.16645482	2.548172641	0.0354205925	0.08596169923	-5.275308491	8.000	0.063	base	18	14	14.222	16.000	128.000	40195	1032701	25.69227516	256.000	2048.000
deu	dsb	4000	bpe.nof	6_8_1024_2048_2	33.02636133	32.90432593	33.14839673	50.91405813	50.79577887	51.03233739	49.97880118	49.86372096	50.0938814	0.664678579	0.663926611	0.665430547	66.44060251	6	8	1024	2048	159393792	5.674187814	3.130644028	0.08282928683	0.06996811143	0.4672516399	0.750	0.500	large	14	-2	73.143	170.667	128.000	40195	1032701	25.69227516	341.333	256.000
eng	mni	4000	bpe.nof	16_2_256_4096_2	15.80025308	15.64710709	15.95339907	36.51182375	36.36490499	36.65874252	33.48961048	33.34129299	33.63792798	0.6622952531	0.6616069611	0.6629835451	66.22266101	16	2	256	4096	45157888	5.419841179	1.236801763	0.1404449062	0.1711709564	-1.666435201	8.000	0.063	base	18	14	14.222	16.000	128.000	21688	715548	32.99280708	256.000	2048.000
eng	akk	4000	bpe.nof	6_8_1024_2048_2	30.96914952	30.74740545	31.19089359	43.39356044	43.20450858	43.5826123	36.97923283	36.81479657	37.14366909	0.9343162346	0.9337235757	0.9349088934	93.40448246	6	8	1024	2048	159393792	6.657576038	3.673213038	0.07348863926	0.06590498926	0.2646669678	0.750	0.500	large	14	-2	73.143	170.667	128.000	45270	630535	13.92831898	341.333	256.000
eng	akk	4000	bpe.nof	24_6_256_2048_2	21.88397203	21.70489012	22.06305393	11.60350407	11.51133316	11.69567497	11.5230968	11.43874958	11.60744402	0.8723716243	0.8714046513	0.8733385973	87.29479645	24	6	256	2048	43082240	16.81513367	3.712864645	0.01944111098	0.06520115572	-5.972333181	4.000	0.125	base	30	18	8.533	10.667	42.667	45270	630535	13.92831898	85.333	341.333
deu	dsb	4000	bpe.nof	4_6_1024_4096_2	31.56546982	31.4370828	31.69385683	49.65166017	49.53011527	49.77320507	48.63606125	48.51751597	48.75460653	0.6549694107	0.6541769523	0.6557618691	65.45781987	4	6	1024	4096	159356928	5.81805082	3.209498483	0.07879097889	0.06824905864	0.3927297848	0.667	0.250	large	10	-2	102.400	256.000	170.667	40195	1032701	25.69227516	1024.000	682.667
eng	mni	4000	bpe.nof	16_16_256_2048_2	17.28043372	17.12080156	17.44006589	38.60615852	38.45906359	38.75325346	35.47381227	35.32351237	35.62411217	0.6743318683	0.6737116145	0.6749521221	67.42559848	16	16	256	2048	48349184	5.23190868	1.252369722	0.1466549048	0.1690431643	-1.148362404	1.000	0.125	base	32	0	8.000	16.000	16.000	21688	715548	32.99280708	128.000	128.000
eng_wiki	ita_wiki	4000	bpe.nof	32_12_256_1024_2	2.676796409	2.669022413	2.684570405	20.43664138	20.41075432	20.46252843	18.0942279	18.07091734	18.11753845	0.3426076467	0.3423178543	0.3428974391	34.27226416	32	12	256	1024	39961600	9.334333997	1.955389796	0.0487974954	0.107255908	-5.771702343	2.667	0.250	base	44	20	5.818	8.000	21.333	50000	1723391	34.46782	32.000	85.333
eng	akk	4000	bpe.nof	4_12_1024_1024_2	30.44771526	30.23727017	30.65816034	42.44594878	42.25808771	42.63380984	36.19987115	36.03929823	36.36044406	0.9312381453	0.9306497827	0.931826508	93.10291343	4	12	1024	1024	159424512	6.806600844	3.755941771	0.07030050304	0.06445335968	0.2086191843	0.333	1.000	large	16	-8	64.000	256.000	85.333	45270	630535	13.92831898	256.000	85.333
eng_wiki	ita_wiki	4000	bpe.nof	24_2_512_512_2	3.652104178	3.637671762	3.666536595	23.50032656	23.46267777	23.53797535	21.27549709	21.24097665	21.31001753	0.3373119949	0.3369930717	0.3376309181	33.75169992	24	2	512	512	47226880	8.53459426	2.009626542	0.05459839694	0.1043612351	-4.272653518	12.000	1.000	base	26	22	19.692	21.333	256.000	50000	1723391	34.46782	21.333	256.000
eng	mni	4000	bpe.nof	24_6_256_2048_2	15.30709943	15.15319624	15.46100261	34.31258809	34.16434994	34.46082625	31.47312228	31.3228887	31.62335586	0.6572364251	0.6565925512	0.6578802991	65.68905496	24	6	256	2048	43082240	5.686381666	1.255581184	0.1300113416	0.1686107942	-2.227629145	4.000	0.125	base	30	18	8.533	10.667	42.667	21688	715548	32.99280708	85.333	341.333
eng_wiki	ita_wiki	4000	bpe.nof	16_16_256_2048_2	3.467850786	3.455193727	3.480507844	23.38326484	23.35069241	23.41583728	20.99299718	20.96265166	21.0233427	0.3709569406	0.3705988278	0.3713150534	37.08629668	16	16	256	2048	48349184	8.637968104	2.067683205	0.05280104291	0.1014309675	-4.196284057	1.000	0.125	base	32	0	8.000	16.000	16.000	50000	1723391	34.46782	128.000	128.000
eng_wiki	ita_wiki	4000	bpe.nof	16_2_256_4096_2	3.272493255	3.26135869	3.283627819	21.27344586	21.24724837	21.29964335	19.22316469	19.19893856	19.24739082	0.3462687372	0.3459715605	0.346565914	34.64599896	16	2	256	4096	45157888	9.302126565	2.122734995	0.04679111723	0.09880041946	-4.932982974	8.000	0.063	base	18	14	14.222	16.000	128.000	50000	1723391	34.46782	256.000	2048.000
eng	mni	4000	bpe.nof	32_16_256_1024_2	15.71163768	15.54838793	15.87488742	33.21397619	33.05997441	33.36797796	30.48552259	30.32914284	30.64190233	0.6533102307	0.6526429389	0.6539775226	65.29000288	32	16	256	1024	44175360	5.918793105	1.330023233	0.1188048593	0.1591735658	-2.406795474	2.000	0.250	base	48	16	5.333	8.000	16.000	21688	715548	32.99280708	32.000	64.000
deu	dsb	4000	bpe.nof	12_4_1024_2048_2	30.86833213	30.75042188	30.98624238	49.04363341	48.93262528	49.15464154	48.15486782	48.04708785	48.26264779	0.6508385129	0.6501224078	0.651554618	65.02921213	12	4	1024	2048	159391744	5.890567124	3.249998683	0.07685627809	0.06739856583	0.356706766	3.000	0.500	large	16	8	64.000	85.333	256.000	40195	1032701	25.69227516	170.667	512.000
eng	mni	4000	bpe.nof	32_12_256_1024_2	12.5141079	12.37487024	12.65334556	29.79458367	29.66163887	29.92752848	27.03434887	26.89931551	27.16938223	0.6399014157	0.6392900368	0.6405127946	63.99587304	32	12	256	1024	39961600	6.402587747	1.341237066	0.1056828061	0.1578427453	-3.46668976	2.667	0.250	base	44	20	5.818	8.000	21.333	21688	715548	32.99280708	32.000	85.333
eng_wiki	ita_wiki	4000	bpe.nof	24_6_256_2048_2	2.859576289	2.851021368	2.868131211	20.14109881	20.11362062	20.168577	18.02782929	18.00274549	18.05291309	0.3474373382	0.3471175625	0.3477571138	34.74475706	24	6	256	2048	43082240	9.687379706	2.139021332	0.04396321015	0.09804816101	-5.418258377	4.000	0.125	base	30	18	8.533	10.667	42.667	50000	1723391	34.46782	85.333	341.333
eng_wiki	ita_wiki	4000	bpe.nof	32_16_256_1024_2	2.666734228	2.658628946	2.67483951	20.6355574	20.61169966	20.65941514	18.19545072	18.17373345	18.21716799	0.348443551	0.3481242776	0.3487628245	34.85377668	32	16	256	1024	44175360	9.526597679	2.140739847	0.04500633659	0.09796945119	-5.178735663	2.000	0.250	base	48	16	5.333	8.000	16.000	50000	1723391	34.46782	32.000	64.000
deu	dsb	4000	bpe.nof	8_12_1024_512_2	31.46397539	31.3453834	31.58256738	49.17043166	49.04976452	49.2910988	48.21383309	48.09712074	48.33054544	0.6567789079	0.6560119886	0.6575458272	65.60933939	8	12	1024	512	163649536	5.922027401	3.328210277	0.07524422271	0.06581472681	0.3547254451	0.667	2.000	large	20	-4	51.200	128.000	85.333	40195	1032701	25.69227516	64.000	42.667
eng	akk	4000	bpe.nof	2_16_1024_256_2	30.24045794	30.02804884	30.45286703	42.41869982	42.22417587	42.61322378	36.10258513	35.93484011	36.27033016	0.9311238267	0.9305438446	0.9317038089	93.07710469	2	16	1024	256	160504320	6.824780138	3.783810458	0.06973792438	0.06397864495	0.2056163017	0.125	4.000	large	18	-14	56.889	512.000	64.000	45270	630535	13.92831898	128.000	16.000
eng	mni	4000	bpe.nof	24_8_256_2048_2	15.25946143	15.10786511	15.41105776	34.27869971	34.1289975	34.42840191	31.34837564	31.19707693	31.49967436	0.6558855386	0.6552332228	0.6565378545	65.5793606	24	8	256	2048	46239744	5.814070409	1.348935181	0.1208942986	0.156941967	-2.082418734	3.000	0.125	base	32	16	8.000	10.667	32.000	21688	715548	32.99280708	85.333	256.000
eng_wiki	ita_wiki	4000	bpe.nof	24_8_256_2048_2	2.927875675	2.918401293	2.937350057	20.87805717	20.85113656	20.90497778	18.57214677	18.54806195	18.59623159	0.3604375325	0.3601117098	0.3607633552	36.04649114	24	8	256	2048	46239744	9.545848639	2.214753204	0.04401351933	0.0946954756	-4.898123364	3.000	0.125	base	32	16	8.000	10.667	32.000	50000	1723391	34.46782	85.333	256.000
deu	dsb	4000	bpe.nof	4_12_1024_1024_2	30.11022396	29.99224563	30.22820229	47.65868757	47.54262839	47.77474674	46.77795587	46.66491815	46.89099359	0.6450729591	0.6443220168	0.6458239014	64.44314794	4	12	1024	1024	159424512	6.062118902	3.345130135	0.07256195202	0.06548183219	0.2747934756	0.333	1.000	large	16	-8	64.000	256.000	85.333	40195	1032701	25.69227516	256.000	85.333
eng	akk	4000	bpe.nof	4_6_1024_4096_2	29.6466018	29.43219105	29.86101254	42.0237199	41.83562194	42.21181786	35.8164618	35.65393811	35.97898548	0.929922713	0.9293288959	0.9305165302	92.93949677	4	6	1024	4096	159356928	6.874114972	3.792070963	0.06893806272	0.06383927627	0.1837465004	0.667	0.250	large	10	-2	102.400	256.000	170.667	45270	630535	13.92831898	1024.000	682.667
eng	akk	4000	bpe.nof	2_8_1024_4096_2	29.93585764	29.72573744	30.14597784	41.76551618	41.58074912	41.95028324	35.60053036	35.43998762	35.76107311	0.932924567	0.9323823667	0.9334667672	93.27275003	2	8	1024	4096	167757824	7.024040096	4.016658702	0.0646835668	0.06026976246	0.1600449482	0.250	0.250	large	10	-6	102.400	512.000	128.000	45270	630535	13.92831898	2048.000	512.000
deu	dsb	4000	bpe.nof	2_16_1024_256_2	29.41333119	29.29505696	29.53160542	47.40704251	47.30261587	47.51146915	46.4878432	46.38447238	46.59121403	0.6411013084	0.6403936784	0.6418089384	64.10257699	2	16	1024	256	160504320	6.106651769	3.38566406	0.07131467313	0.06469786911	0.2581744714	0.125	4.000	large	18	-14	56.889	512.000	64.000	40195	1032701	25.69227516	128.000	16.000
eng	akk	4000	bpe.nof	4_16_1024_256_2	30.00695212	29.7931317	30.22077253	42.15802235	41.96239395	42.35365074	35.98893461	35.8187872	36.15908203	0.9301892194	0.9296456238	0.930732815	93.01581191	4	16	1024	256	169960448	6.985928404	4.031509035	0.06505094799	0.06004775476	0.1797271937	0.250	4.000	large	20	-12	51.200	256.000	64.000	45270	630535	13.92831898	64.000	16.000
eng	akk	4000	bpe.nof	2_16_1024_512_2	30.0983698	29.88307414	30.31366547	41.8131623	41.62763451	41.9986901	35.68032035	35.51881573	35.84182498	0.9324320848	0.9318574052	0.9330067644	93.22677384	2	16	1024	512	169946112	7.043367609	4.064416625	0.06399644252	0.05956157752	0.1606253684	0.125	2.000	large	18	-14	56.889	512.000	64.000	45270	630535	13.92831898	256.000	32.000
deu	dsb	4000	bpe.nof	8_4_1024_4096_2	32.81509119	32.69293225	32.93725012	51.13249792	51.01276683	51.25222902	50.11465753	49.99895965	50.23035542	0.6687748717	0.6680304134	0.66951933	66.83335197	8	4	1024	4096	176148480	5.821925726	3.444941811	0.07559533839	0.0635846009	0.4344907679	2.000	0.250	large	12	4	85.333	128.000	256.000	40195	1032701	25.69227516	512.000	1024.000
deu	dsb	4000	bpe.nof	6_12_1024_1024_2	31.58023984	31.4694177	31.69106197	49.56130447	49.44707561	49.67553333	48.66098008	48.55156806	48.77039211	0.6526076561	0.6518676844	0.6533476278	65.18174863	6	12	1024	1024	172027904	5.963990469	3.471012433	0.07272210744	0.06310701976	0.3588545092	0.500	1.000	large	18	-6	56.889	170.667	85.333	40195	1032701	25.69227516	170.667	85.333
